year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,360.0,118.099607,1451.478282,1.0,1451.478282,14.514783,14.514783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1286.1,169.0,24.407264,12.0,0.0,1250.0,0.0,2741.507264,0.873439,2394.538618,14.428986,12.602835
2038,2131.460717,169.0,29.744997,12.0,70.0,0.0,0.0,2412.205714,0.816298,1969.078403,8.390281,6.848968
2039,2560.355332,169.0,36.611926,12.0,70.0,0.0,0.0,2847.967258,0.762895,2172.700585,7.739041,5.904078
2040,2585.131579,169.0,40.254411,12.0,70.0,0.0,0.0,2876.38599,0.712986,2050.823458,6.413347,4.572628
