rule_id,scenario,period,actual,limit,excess,unit,cause,severity
STORAGE_OVERFLOW,LOW_DEMAND,2037,120.221399,120.0,5.60517,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2038,120.333756,120.0,102.17313,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2039,120.502793,120.0,127.67278,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2040,120.542322,120.0,142.100793,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
