year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,25.978675,0.0,0.0,360.0,118.099607,1458.678282,1.0,1458.678282,18.233479,18.233479
2036,824.6,130.0,49.893844,12.0,0.0,180.0,0.0,1196.493844,0.934579,1118.218546,10.682981,9.984094
2037,1367.060334,149.660274,67.646949,12.0,0.0,0.0,0.0,1596.367557,0.873439,1394.329249,10.502418,9.173219
2038,2044.409642,169.0,86.20274,12.0,0.0,0.0,0.0,2311.612381,0.816298,1886.964279,11.558062,9.434821
2039,2666.322264,169.0,86.147507,12.0,0.0,0.0,0.0,2933.469771,0.762895,2237.930043,11.458866,8.741914
2040,3410.473684,169.0,86.092274,12.0,0.0,0.0,0.0,3677.565958,0.712986,2622.053702,11.78707,8.404018
