year,scenario_id,plan_id,demand_total_t,demand_critical_t,required_opening_reserve_t,opening_inventory_t,scheduled_t,delivered_t,losses_t,loss_ratio,served_total_t,served_critical_t,shortage_total_t,shortage_critical_t,closing_inventory_t,SL_total,SL_critical,mean_inventory_t,peak_before_losses_t,first_shortage_date,shortage_days,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,cumulative_capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,BASE,synthetic-over-capacity,100.0,80.0,12.328767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,2035-01-01,365,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,2.4,,
2036,BASE,synthetic-over-capacity,140.0,105.0,17.260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,105.0,0.0,0.0,0.0,0.0,0.0,2036-01-01,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934579,0.0,,
2037,BASE,synthetic-over-capacity,190.0,135.0,23.424658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,135.0,0.0,0.0,0.0,0.0,0.0,2037-01-01,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873439,0.0,,
2038,BASE,synthetic-over-capacity,250.0,170.0,30.821918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,170.0,0.0,0.0,0.0,0.0,0.0,2038-01-01,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816298,0.0,,
2039,BASE,synthetic-over-capacity,320.0,210.0,39.452055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,210.0,0.0,0.0,0.0,0.0,0.0,2039-01-01,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762895,0.0,,
2040,BASE,synthetic-over-capacity,390.0,250.0,48.082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,250.0,0.0,0.0,0.0,0.0,0.0,2040-01-01,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712986,0.0,,
