year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,15.178675,0.0,0.0,360.0,118.099607,1447.878282,1.0,1447.878282,13.16253,13.16253
2036,824.6,130.0,13.173844,12.0,0.0,180.0,0.0,1159.773844,0.934579,1083.900789,7.530999,7.038317
2037,1273.07189,149.660274,2.505679,12.0,0.0,0.0,0.0,1437.237843,0.873439,1255.339194,7.393391,6.457674
2038,1973.495522,169.0,3.163761,12.0,0.0,0.0,0.0,2157.659283,0.816298,1761.292692,6.982447,5.699757
2039,2879.453843,169.0,1.324827,12.0,0.0,0.0,0.0,3061.77867,0.762895,2335.816288,7.654447,5.839541
2040,3080.0,169.0,0.45718,12.0,0.0,0.0,0.0,3261.45718,0.712986,2325.373894,7.630619,5.440526
