year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,15.178675,0.0,0.0,360.0,118.099607,1447.878282,1.0,1447.878282,13.16253,13.16253
2036,824.6,130.0,13.173844,12.0,0.0,180.0,0.0,1159.773844,0.934579,1083.900789,7.530999,7.038317
2037,1367.060334,149.660274,2.505679,12.0,0.0,0.0,0.0,1531.226286,0.873439,1337.43234,7.876883,6.879975
2038,2044.409642,169.0,1.927765,12.0,0.0,0.0,0.0,2227.337407,0.816298,1818.170796,7.29372,5.953848
2039,2666.322264,169.0,0.599288,12.0,0.0,0.0,0.0,2847.921553,0.762895,2172.665717,7.444542,5.679406
2040,3410.473684,169.0,0.442356,12.0,0.0,0.0,0.0,3591.91604,0.712986,2560.986495,8.008731,5.710115
