year,scenario_id,plan_id,demand_total_t,demand_critical_t,required_opening_reserve_t,opening_inventory_t,scheduled_t,delivered_t,losses_t,loss_ratio,served_total_t,served_critical_t,shortage_total_t,shortage_critical_t,closing_inventory_t,SL_total,SL_critical,mean_inventory_t,peak_before_losses_t,first_shortage_date,shortage_days,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,cumulative_capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,HIGH_DEMAND,S1_new24_margin10_stress_reactive,110.0,88.0,13.561644,12.4,133.0,133.0,5.985,0.045,110.0,88.0,0.0,0.0,29.415,1.0,1.0,21.081493,29.732767,,0,824.6,130.0,15.178675,0.0,0.0,360.0,360.0,118.099607,1447.878282,1.0,1447.878282,13.16253,13.16253
2036,HIGH_DEMAND,S1_new24_margin10_stress_reactive,154.0,115.5,18.986301,29.415,133.0,133.0,1.596,0.012,154.0,115.5,0.0,0.0,6.819,1.0,1.0,18.297005,29.779384,,0,824.6,130.0,13.173844,12.0,0.0,180.0,540.0,0.0,1159.773844,0.934579,1083.900789,7.530999,7.038317
2037,HIGH_DEMAND,S1_new24_margin10_stress_reactive,209.0,148.5,25.767123,6.819,200.577658,200.577658,2.406932,0.012,194.394951,148.5,14.605049,0.0,10.594775,0.930119,1.0,3.480109,11.175031,2037-02-27,124,1367.060334,149.660274,2.505679,12.0,0.0,0.0,540.0,0.0,1531.226286,0.873439,1337.43234,7.876883,6.879975
2038,HIGH_DEMAND,S1_new24_margin10_stress_reactive,312.5,212.5,38.527397,10.594775,302.041623,302.041623,3.624499,0.012,305.377417,212.5,7.122583,0.0,3.634481,0.977208,1.0,2.677452,11.31435,2038-03-14,50,2044.409642,169.0,1.927765,12.0,0.0,0.0,540.0,0.0,2227.337407,0.816298,1818.170796,7.29372,5.953848
2039,HIGH_DEMAND,S1_new24_margin10_stress_reactive,400.0,262.5,49.315068,3.634481,383.519356,383.519356,4.602232,0.012,382.551604,262.5,17.448396,0.0,0.0,0.956379,1.0,0.832345,4.685219,2039-03-04,303,2666.322264,169.0,0.599288,12.0,0.0,0.0,540.0,0.0,2847.921553,0.762895,2172.665717,7.444542,5.679406
2040,HIGH_DEMAND,S1_new24_margin10_stress_reactive,487.5,312.5,60.10274,0.0,453.947368,453.947368,5.447368,0.012,448.5,312.5,39.0,0.0,0.0,0.92,1.0,0.614384,1.243691,2040-01-01,365,3410.473684,169.0,0.442356,12.0,0.0,0.0,540.0,0.0,3591.91604,0.712986,2560.986495,8.008731,5.710115
