year,scenario_id,plan_id,demand_total_t,demand_critical_t,required_opening_reserve_t,opening_inventory_t,scheduled_t,delivered_t,losses_t,loss_ratio,served_total_t,served_critical_t,shortage_total_t,shortage_critical_t,closing_inventory_t,SL_total,SL_critical,mean_inventory_t,peak_before_losses_t,first_shortage_date,shortage_days,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,cumulative_capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,MANDATORY_STRESS,S1_new24_margin10_stress_reactive,100.0,80.0,12.328767,12.4,133.0,133.0,5.985,0.045,100.0,80.0,0.0,0.0,39.415,1.0,1.0,26.081493,39.70537,,0,824.6,130.0,18.778675,0.0,0.0,360.0,360.0,118.099607,1451.478282,1.0,1451.478282,14.514783,14.514783
2036,MANDATORY_STRESS,S1_new24_margin10_stress_reactive,140.0,105.0,17.260274,39.415,133.0,133.0,1.596,0.012,140.0,105.0,0.0,0.0,30.819,1.0,1.0,35.297005,39.779384,,0,824.6,130.0,25.413844,12.0,0.0,180.0,540.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,MANDATORY_STRESS,S1_new24_margin10_stress_reactive,190.0,135.0,23.424658,30.819,200.577658,200.577658,2.406932,0.012,190.0,135.0,0.0,0.0,38.989726,1.0,1.0,27.148872,39.517928,,0,1367.060334,149.660274,19.547188,12.0,0.0,0.0,540.0,0.0,1548.267795,0.873439,1352.317054,8.148778,7.117458
2038,MANDATORY_STRESS,S1_new24_margin10_stress_reactive,287.5,195.5,35.445205,38.989726,302.041623,302.041623,3.624499,0.012,287.5,195.5,0.0,0.0,49.906849,1.0,1.0,38.351976,50.705101,,0,2426.567374,169.0,27.613423,12.0,0.0,0.0,540.0,0.0,2635.180796,0.816298,2151.092489,9.165846,7.482061
2039,MANDATORY_STRESS,S1_new24_margin10_stress_reactive,368.0,241.5,45.369863,49.906849,383.519356,383.519356,4.602232,0.012,368.0,241.5,0.0,0.0,60.823973,1.0,1.0,55.884476,61.844801,,0,3102.152831,169.0,40.236822,12.0,0.0,0.0,540.0,0.0,3323.389653,0.762895,2535.398054,9.03095,6.889669
2040,MANDATORY_STRESS,S1_new24_margin10_stress_reactive,448.5,287.5,55.294521,60.823973,453.947368,453.947368,5.447368,0.012,448.5,287.5,0.0,0.0,60.823973,1.0,1.0,61.438356,62.067664,,0,3410.473684,169.0,44.235616,12.0,0.0,0.0,540.0,0.0,3635.709301,0.712986,2592.210484,8.106375,5.779734
