year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,360.0,118.099607,1451.478282,1.0,1451.478282,14.514783,14.514783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1250.828947,149.660274,18.267665,12.0,0.0,0.0,0.0,1430.756886,0.873439,1249.678475,7.530299,6.577255
2038,1966.36343,169.0,42.886775,12.0,0.0,0.0,0.0,2190.250205,0.816298,1787.896592,8.761001,7.151586
2039,2870.513615,169.0,80.320586,12.0,0.0,0.0,0.0,3131.834201,0.762895,2389.261317,9.786982,7.466442
2040,3080.0,169.0,86.015342,12.0,0.0,0.0,0.0,3347.015342,0.712986,2386.375682,8.582091,6.118912
