year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1198.564745,130.0,22.378131,12.0,0.0,0.0,0.0,1362.942876,0.873439,1190.447092,7.173384,6.265511
2038,1816.765404,130.0,25.553717,12.0,0.0,0.0,0.0,1984.319121,0.816298,1619.795486,7.937276,6.479182
2039,2810.546448,130.0,37.092418,12.0,0.0,0.0,0.0,2989.638865,0.762895,2280.781176,9.342621,7.127441
2040,3261.0,130.0,40.231075,12.0,0.0,0.0,0.0,3443.231075,0.712986,2454.976169,8.828798,6.294811
