year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,25.978675,0.0,0.0,360.0,118.099607,1458.678282,1.0,1458.678282,18.233479,18.233479
2036,824.6,130.0,49.893844,12.0,0.0,180.0,0.0,1196.493844,0.934579,1118.218546,10.682981,9.984094
2037,1241.158103,149.660274,65.95048,12.0,0.0,0.0,0.0,1468.768856,0.873439,1282.879602,9.662953,8.439997
2038,1693.778714,169.0,86.20274,12.0,0.0,0.0,0.0,1960.981454,0.816298,1600.744998,9.804907,8.003725
2039,2221.106317,169.0,86.147507,12.0,0.0,0.0,0.0,2488.253824,0.762895,1898.276928,9.719741,7.415144
2040,2766.157895,169.0,86.092274,12.0,0.0,0.0,0.0,3033.250169,0.712986,2162.665449,9.721956,6.93162
