year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1921.71751,130.0,51.357419,12.0,0.0,0.0,0.0,2115.074929,0.873439,1847.388356,11.131973,9.723097
2038,2696.25,130.0,83.462462,12.0,0.0,0.0,0.0,2921.712462,0.816298,2384.98768,10.162478,8.295609
2039,2696.25,130.0,60.33166,12.0,0.0,0.0,0.0,2898.58166,0.762895,2211.31407,7.876581,6.009006
2040,2157.0,130.0,5.652435,12.0,0.0,0.0,0.0,2304.652435,0.712986,1643.185335,6.699806,4.776869
