year,scenario_id,plan_id,demand_total_t,demand_critical_t,required_opening_reserve_t,opening_inventory_t,scheduled_t,delivered_t,losses_t,loss_ratio,served_total_t,served_critical_t,shortage_total_t,shortage_critical_t,closing_inventory_t,SL_total,SL_critical,mean_inventory_t,peak_before_losses_t,first_shortage_date,shortage_days,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,cumulative_capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,MANDATORY_STRESS,S0min,100.0,80.0,12.328767,12.4,133.0,133.0,5.985,0.045,100.0,80.0,0.0,0.0,39.415,1.0,1.0,26.081493,39.70537,,0,824.6,130.0,18.778675,0.0,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,MANDATORY_STRESS,S0min,140.0,105.0,17.260274,39.415,133.0,133.0,1.596,0.012,140.0,105.0,0.0,0.0,30.819,1.0,1.0,35.297005,39.779384,,0,824.6,130.0,25.413844,12.0,0.0,180.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,MANDATORY_STRESS,S0min,190.0,135.0,23.424658,30.819,232.774291,232.774291,2.793291,0.012,190.0,135.0,0.0,0.0,70.8,1.0,1.0,51.124542,71.328201,,0,1558.691194,130.0,36.809671,12.0,0.0,0.0,180.0,0.0,1737.500865,0.873439,1517.600546,9.144741,7.987371
2038,MANDATORY_STRESS,S0min,287.5,195.5,35.445205,70.8,300.0,300.0,3.6,0.012,287.5,195.5,0.0,0.0,79.7,1.0,1.0,75.656027,80.497534,,0,2696.25,130.0,54.47234,12.0,0.0,0.0,180.0,0.0,2892.72234,0.816298,2361.323104,10.061643,8.213298
2039,MANDATORY_STRESS,S0min,368.0,241.5,45.369863,79.7,300.0,300.0,3.6,0.012,368.0,241.5,0.0,0.0,8.1,1.0,1.0,44.306027,80.521918,,0,2696.25,130.0,31.90034,12.0,0.0,0.0,180.0,0.0,2870.15034,0.762895,2189.623952,7.799322,5.950065
2040,MANDATORY_STRESS,S0min,448.5,287.5,55.294521,8.1,300.0,300.0,3.6,0.012,304.5,287.5,144.0,0.0,0.0,0.67893,1.0,0.621848,8.921918,2040-01-20,346,2157.0,130.0,0.447731,12.0,0.0,0.0,180.0,0.0,2299.447731,0.712986,1639.474453,7.551552,5.384153
