year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1558.691194,130.0,36.809671,12.0,0.0,0.0,0.0,1737.500865,0.873439,1517.600546,9.144741,7.987371
2038,2696.25,130.0,54.47234,12.0,0.0,0.0,0.0,2892.72234,0.816298,2361.323104,10.061643,8.213298
2039,2696.25,130.0,31.90034,12.0,0.0,0.0,0.0,2870.15034,0.762895,2189.623952,7.799322,5.950065
2040,2157.0,130.0,0.447731,12.0,0.0,0.0,0.0,2299.447731,0.712986,1639.474453,7.551552,5.384153
