year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1705.753432,130.0,36.535657,12.0,0.0,0.0,0.0,1884.289089,0.873439,1645.811065,9.917311,8.662164
2038,3264.180137,130.0,54.458109,12.0,0.0,0.0,0.0,3460.638246,0.816298,2824.911653,12.037003,9.82578
2039,3800.25,130.0,84.041712,12.0,0.0,0.0,0.0,4026.291712,0.762895,3071.638669,10.94101,8.346844
2040,3261.0,130.0,59.728103,12.0,0.0,0.0,0.0,3462.728103,0.712986,2468.877281,7.720687,5.504743
