year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1198.564745,130.0,22.378131,12.0,0.0,0.0,0.0,1362.942876,0.873439,1190.447092,7.173384,6.265511
2038,2270.956755,130.0,12.053717,12.0,0.0,0.0,0.0,2425.010472,0.816298,1979.5309,8.434819,6.885325
2039,3349.796448,130.0,0.393794,12.0,0.0,0.0,0.0,3492.190242,0.762895,2664.175215,10.11812,7.719066
2040,3261.0,130.0,0.370297,12.0,0.0,0.0,0.0,3403.370297,0.712986,2426.555985,9.065018,6.463232
