year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,360.0,118.099607,1451.478282,1.0,1451.478282,14.514783,14.514783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1250.828947,149.660274,18.267665,12.0,0.0,0.0,0.0,1430.756886,0.873439,1249.678475,7.530299,6.577255
2038,2388.707531,169.0,35.808771,12.0,0.0,0.0,0.0,2605.516302,0.816298,2126.877426,9.062665,7.397835
2039,3619.25,169.0,66.349149,12.0,0.0,0.0,0.0,3866.599149,0.762895,2949.809978,10.507063,8.015788
2040,3080.0,169.0,77.46338,12.0,0.0,0.0,0.0,3338.46338,0.712986,2380.27825,7.44362,5.307198
2041,3080.0,169.0,27.199658,12.0,0.0,0.0,0.0,3288.199658,0.666342,2191.066272,6.323266,4.213459
