rule_id,scenario,period,actual,limit,excess,unit,cause,severity
STORAGE_OVERFLOW,MANDATORY_STRESS,2039,120.169863,120.0,1.107178,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,MANDATORY_STRESS,2040,120.169863,120.0,0.169863,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
TOTAL_SERVICE_REFERENCE,MANDATORY_STRESS,2041,0.951349,0.97,0.018651,share,"annual total service below the resilience reference; shortage shown, no automatic recourse",reference
