year,scenario_id,plan_id,demand_total_t,demand_critical_t,required_opening_reserve_t,opening_inventory_t,scheduled_t,delivered_t,losses_t,loss_ratio,served_total_t,served_critical_t,shortage_total_t,shortage_critical_t,closing_inventory_t,SL_total,SL_critical,mean_inventory_t,peak_before_losses_t,first_shortage_date,shortage_days,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,cumulative_capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,BASE,S2_stress_reactive,100.0,80.0,12.328767,12.4,133.0,133.0,5.985,0.045,100.0,80.0,0.0,0.0,39.415,1.0,1.0,26.081493,39.70537,,0,824.6,130.0,18.778675,0.0,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,BASE,S2_stress_reactive,140.0,105.0,17.260274,39.415,133.0,133.0,1.596,0.012,140.0,105.0,0.0,0.0,30.819,1.0,1.0,35.297005,39.779384,,0,824.6,130.0,25.413844,12.0,0.0,180.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,BASE,S2_stress_reactive,190.0,135.0,23.424658,30.819,196.990087,196.990087,2.363881,0.012,190.0,135.0,0.0,0.0,35.445205,1.0,1.0,33.398714,35.97223,,0,1394.11177,130.0,24.047074,12.0,0.0,1250.0,1430.0,0.0,2810.158844,0.873439,2454.501567,14.79031,12.918429
2038,BASE,S2_stress_reactive,250.0,170.0,30.821918,35.445205,355.037103,355.037103,4.260445,0.012,250.0,170.0,0.0,0.0,119.315068,1.0,1.0,72.036795,120.395641,,0,2167.20833,130.0,51.866492,12.0,70.0,0.0,1430.0,0.0,2431.074822,0.816298,1984.481216,9.724299,7.937925
2039,BASE,S2_stress_reactive,320.0,210.0,39.452055,119.315068,412.514836,412.514836,4.950178,0.012,320.0,210.0,0.0,0.0,119.123288,1.0,1.0,119.561644,120.445246,,0,2450.382036,130.0,86.084384,12.0,70.0,0.0,1430.0,0.0,2748.46642,0.762895,2096.791872,8.588958,6.552475
2040,BASE,S2_stress_reactive,390.0,250.0,48.082192,119.123288,453.947368,453.947368,5.447368,0.012,390.0,250.0,0.0,0.0,118.931507,1.0,1.0,119.465753,120.366979,,0,2985.473684,130.0,86.015342,12.0,70.0,0.0,1430.0,0.0,3283.489027,0.712986,2341.082297,8.419203,6.002775
