year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,25.978675,0.0,0.0,360.0,118.099607,1458.678282,1.0,1458.678282,18.233479,18.233479
2036,824.6,130.0,49.893844,12.0,0.0,180.0,0.0,1196.493844,0.934579,1118.218546,10.682981,9.984094
2037,1273.07189,149.660274,67.646949,12.0,0.0,0.0,0.0,1502.379113,0.873439,1312.236102,9.884073,8.633132
2038,1973.495522,169.0,86.20274,12.0,0.0,0.0,0.0,2240.698261,0.816298,1829.077233,11.203491,9.145386
2039,2879.453843,169.0,86.147507,12.0,0.0,0.0,0.0,3146.60135,0.762895,2400.527104,12.291412,9.377059
2040,3080.0,169.0,86.092274,12.0,0.0,0.0,0.0,3347.092274,0.712986,2386.430533,10.72786,7.648816
