rule_id,scenario,period,actual,limit,excess,unit,cause,severity
STORAGE_OVERFLOW,LOW_DEMAND,2037,120.221399,120.0,5.60517,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2038,120.411073,120.0,102.17313,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2039,120.568402,120.0,151.620149,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2040,120.476712,120.0,118.153425,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
