year,scenario_id,plan_id,demand_total_t,demand_critical_t,required_opening_reserve_t,opening_inventory_t,scheduled_t,delivered_t,losses_t,loss_ratio,served_total_t,served_critical_t,shortage_total_t,shortage_critical_t,closing_inventory_t,SL_total,SL_critical,mean_inventory_t,peak_before_losses_t,first_shortage_date,shortage_days,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,cumulative_capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,MANDATORY_STRESS,S0min_stress_reactive,100.0,80.0,12.328767,12.4,133.0,133.0,5.985,0.045,100.0,80.0,0.0,0.0,39.415,1.0,1.0,26.081493,39.70537,,0,824.6,130.0,18.778675,0.0,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,MANDATORY_STRESS,S0min_stress_reactive,140.0,105.0,17.260274,39.415,133.0,133.0,1.596,0.012,140.0,105.0,0.0,0.0,30.819,1.0,1.0,35.297005,39.779384,,0,824.6,130.0,25.413844,12.0,0.0,180.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,MANDATORY_STRESS,S0min_stress_reactive,190.0,135.0,23.424658,30.819,196.990087,196.990087,2.363881,0.012,190.0,135.0,0.0,0.0,35.445205,1.0,1.0,33.398714,35.97223,,0,1394.11177,130.0,24.047074,12.0,0.0,0.0,180.0,0.0,1560.158844,0.873439,1362.703157,8.211362,7.172122
2038,MANDATORY_STRESS,S0min_stress_reactive,287.5,195.5,35.445205,35.445205,321.533193,321.533193,3.858398,0.012,287.5,195.5,0.0,0.0,65.62,1.0,1.0,35.561708,66.4197,,0,3091.760116,130.0,25.60443,12.0,0.0,0.0,180.0,0.0,3259.364546,0.816298,2660.612359,11.33692,9.254304
2039,MANDATORY_STRESS,S0min_stress_reactive,368.0,241.5,45.369863,65.62,380.0,380.0,4.56,0.012,368.0,241.5,0.0,0.0,73.06,1.0,1.0,69.854301,74.080712,,0,3800.25,130.0,50.295097,12.0,0.0,0.0,180.0,0.0,3992.545097,0.762895,3045.893538,10.849307,8.276885
2040,MANDATORY_STRESS,S0min_stress_reactive,448.5,287.5,55.294521,73.06,380.0,380.0,4.56,0.012,448.5,287.5,0.0,0.0,0.0,1.0,1.0,37.044301,74.101096,,0,3261.0,130.0,26.671897,12.0,0.0,0.0,180.0,0.0,3429.671897,0.712986,2445.308663,7.646983,5.452193
