year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1394.11177,130.0,24.047074,12.0,0.0,0.0,0.0,1560.158844,0.873439,1362.703157,8.211362,7.172122
2038,3091.760116,130.0,25.60443,12.0,0.0,0.0,0.0,3259.364546,0.816298,2660.612359,11.33692,9.254304
2039,3800.25,130.0,50.295097,12.0,0.0,0.0,0.0,3992.545097,0.762895,3045.893538,10.849307,8.276885
2040,3261.0,130.0,26.671897,12.0,0.0,0.0,0.0,3429.671897,0.712986,2445.308663,7.646983,5.452193
