year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,989.169838,130.0,10.718399,12.0,0.0,0.0,0.0,1141.888237,0.873439,997.36941,6.059434,5.292544
2038,1472.5,130.0,0.185148,12.0,0.0,0.0,0.0,1614.685148,0.816298,1318.064059,8.601562,7.021436
2039,1612.915257,130.0,0.197448,12.0,0.0,0.0,0.0,1755.112705,0.762895,1338.967079,8.767229,6.688477
2040,1843.157895,130.0,0.257977,12.0,0.0,0.0,0.0,1985.415872,0.712986,1415.574077,7.590671,5.412043
