rule_id,scenario,period,actual,limit,excess,unit,cause,severity
STORAGE_OVERFLOW,BASE,2038,120.136986,120.0,41.153699,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,BASE,2039,120.136986,120.0,0.136986,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
