year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1921.71751,130.0,51.357419,12.0,0.0,0.0,0.0,2115.074929,0.873439,1847.388356,11.131973,9.723097
2038,2157.0,130.0,85.637889,12.0,0.0,0.0,0.0,2384.637889,0.816298,1946.574846,9.538552,7.786299
2039,2157.0,130.0,77.61166,12.0,0.0,0.0,0.0,2376.61166,0.762895,1813.105657,7.426911,5.665955
2040,2157.0,130.0,35.41966,12.0,0.0,0.0,0.0,2334.41966,0.712986,1664.408955,5.985691,4.267715
