year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,360.0,118.099607,1451.478282,1.0,1451.478282,14.514783,14.514783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1286.1,169.0,24.407264,12.0,0.0,1250.0,0.0,2741.507264,0.873439,2394.538618,14.428986,12.602835
2038,1460.346118,169.0,27.571763,12.0,70.0,0.0,0.0,1738.917881,0.816298,1419.474974,6.955672,5.6779
2039,1736.753896,169.0,31.836457,12.0,70.0,0.0,0.0,2019.590353,0.762895,1540.735811,6.31122,4.814799
2040,2139.631579,169.0,35.003836,12.0,70.0,0.0,0.0,2425.635415,0.712986,1729.444527,6.219578,4.434473
