year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,360.0,118.099607,1451.478282,1.0,1451.478282,14.514783,14.514783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1286.1,169.0,24.407264,12.0,0.0,0.0,0.0,1491.507264,0.873439,1302.740208,7.850038,6.856527
2038,1959.193044,169.0,43.244997,12.0,0.0,0.0,0.0,2183.438041,0.816298,1782.335837,8.733752,7.129343
2039,2870.513615,169.0,80.320586,12.0,0.0,0.0,0.0,3131.834201,0.762895,2389.261317,9.786982,7.466442
2040,3080.0,169.0,86.015342,12.0,0.0,0.0,0.0,3347.015342,0.712986,2386.375682,8.582091,6.118912
