year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,25.978675,0.0,0.0,360.0,118.099607,1458.678282,1.0,1458.678282,18.233479,18.233479
2036,824.6,130.0,49.893844,12.0,0.0,180.0,0.0,1196.493844,0.934579,1118.218546,10.682981,9.984094
2037,1335.130948,149.660274,66.489053,12.0,0.0,0.0,0.0,1563.280275,0.873439,1365.429536,10.284739,8.983089
2038,2037.041706,169.0,86.20274,12.0,0.0,0.0,0.0,2304.244446,0.816298,1880.949849,11.521222,9.404749
2039,2657.382036,169.0,86.147507,12.0,0.0,0.0,0.0,2924.529543,0.762895,2231.109586,11.423944,8.715272
2040,3410.473684,169.0,86.092274,12.0,0.0,0.0,0.0,3677.565958,0.712986,2622.053702,11.78707,8.404018
