rule_id,scenario,period,actual,limit,excess,unit,cause,severity
STORAGE_OVERFLOW,LOW_DEMAND,2037,120.21157,120.0,1.937005,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2038,120.330824,120.0,101.16861,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2039,120.500041,120.0,126.66826,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,LOW_DEMAND,2040,120.542322,120.0,142.100793,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
