year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1240.21177,130.0,24.047074,12.0,0.0,1250.0,0.0,2656.258844,0.873439,2320.079347,13.98031,12.210944
2038,2174.34383,130.0,66.284397,12.0,70.0,0.0,0.0,2452.628227,0.816298,2002.075214,9.810513,8.008301
2039,2517.0,130.0,86.084384,12.0,70.0,0.0,0.0,2815.084384,0.762895,2147.614398,8.797139,6.711295
2040,2517.0,130.0,86.015342,12.0,70.0,0.0,0.0,2815.015342,0.712986,2007.067034,7.217988,5.146326
