year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1198.564745,130.0,22.378131,12.0,0.0,1250.0,0.0,2612.942876,0.873439,2282.245503,13.752331,12.011818
2038,1458.728301,130.0,4.361935,12.0,70.0,0.0,0.0,1675.090236,0.816298,1367.372603,7.094832,5.791496
2039,2084.165257,130.0,0.294894,12.0,70.0,0.0,0.0,2296.460151,0.762895,1751.958454,7.680722,5.859586
2040,2292.157895,130.0,0.384658,12.0,70.0,0.0,0.0,2504.542552,0.712986,1785.704226,6.421904,4.578729
