year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,360.0,118.099607,1451.478282,1.0,1451.478282,14.514783,14.514783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1273.07189,149.660274,19.547188,12.0,0.0,0.0,0.0,1454.279352,0.873439,1270.223908,7.654102,6.685389
2038,1973.495522,169.0,45.797096,12.0,0.0,0.0,0.0,2200.292618,0.816298,1796.094193,8.80117,7.184377
2039,2879.453843,169.0,81.730207,12.0,0.0,0.0,0.0,3142.184051,0.762895,2397.157168,9.819325,7.491116
2040,3080.0,169.0,86.015342,12.0,0.0,0.0,0.0,3347.015342,0.712986,2386.375682,8.582091,6.118912
