rule_id,scenario,period,actual,limit,excess,unit,cause,severity
STORAGE_OVERFLOW,BASE,2039,120.239635,120.0,53.874822,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
STORAGE_OVERFLOW,BASE,2040,120.30137,120.0,40.191781,t,"physical stock plus arrivals exceeds active storage capacity; excess reported, not silently stored",hard
