year,scenario_id,plan_id,demand_total_t,demand_critical_t,required_opening_reserve_t,opening_inventory_t,scheduled_t,delivered_t,losses_t,loss_ratio,served_total_t,served_critical_t,shortage_total_t,shortage_critical_t,closing_inventory_t,SL_total,SL_critical,mean_inventory_t,peak_before_losses_t,first_shortage_date,shortage_days,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,cumulative_capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,BASE,S0min,100.0,80.0,12.328767,12.4,133.0,133.0,5.985,0.045,100.0,80.0,0.0,0.0,39.415,1.0,1.0,26.081493,39.70537,,0,824.6,130.0,18.778675,0.0,0.0,0.0,0.0,118.099607,1091.478282,1.0,1091.478282,10.914783,10.914783
2036,BASE,S0min,140.0,105.0,17.260274,39.415,133.0,133.0,1.596,0.012,140.0,105.0,0.0,0.0,30.819,1.0,1.0,35.297005,39.779384,,0,824.6,130.0,25.413844,12.0,0.0,180.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,BASE,S0min,190.0,135.0,23.424658,30.819,232.774291,232.774291,2.793291,0.012,190.0,135.0,0.0,0.0,70.8,1.0,1.0,51.124542,71.328201,,0,1558.691194,130.0,36.809671,12.0,0.0,0.0,180.0,0.0,1737.500865,0.873439,1517.600546,9.144741,7.987371
2038,BASE,S0min,250.0,170.0,30.821918,70.8,300.0,300.0,3.6,0.012,250.0,170.0,0.0,0.0,117.2,1.0,1.0,94.406027,117.894795,,0,2157.0,130.0,67.97234,12.0,0.0,0.0,180.0,0.0,2366.97234,0.816298,1932.154496,9.467889,7.728618
2039,BASE,S0min,320.0,210.0,39.452055,117.2,300.0,300.0,3.6,0.012,320.0,210.0,0.0,0.0,93.6,1.0,1.0,105.806027,118.021918,,0,2157.0,130.0,76.18034,12.0,0.0,0.0,180.0,0.0,2375.18034,0.762895,1812.013709,7.422439,5.662543
2040,BASE,S0min,390.0,250.0,48.082192,93.6,300.0,300.0,3.6,0.012,390.0,250.0,0.0,0.0,0.0,1.0,1.0,47.206027,94.421918,,0,2157.0,130.0,33.98834,12.0,0.0,0.0,180.0,0.0,2332.98834,0.712986,1663.388443,5.982021,4.265099
