year,procurement_mln,reservation_mln,holding_mln,opex_zbo_mln,opex_isru_mln,capex_mln,preparation_cost_mln,total_expense_mln,discount_factor,discounted_expense_mln,cost_per_served_t_mln,pv_per_served_t_mln
2035,824.6,130.0,18.778675,0.0,0.0,360.0,118.099607,1451.478282,1.0,1451.478282,14.514783,14.514783
2036,824.6,130.0,25.413844,12.0,0.0,180.0,0.0,1172.013844,0.934579,1095.340041,8.371527,7.823857
2037,1367.060334,149.660274,19.547188,12.0,0.0,0.0,0.0,1548.267795,0.873439,1352.317054,8.148778,7.117458
2038,2044.409642,169.0,41.113423,12.0,0.0,0.0,0.0,2266.523064,0.816298,1850.157965,9.066092,7.400632
2039,2666.322264,169.0,79.969099,12.0,0.0,0.0,0.0,2927.291363,0.762895,2233.216565,9.147786,6.978802
2040,3410.473684,169.0,86.015342,12.0,0.0,0.0,0.0,3677.489027,0.712986,2621.998851,9.429459,6.723074
